id,Label,complexity,ingredients,weekday_lunch,weekday_dinner,weekend_lunch,weekend_dinner,party,late_night,price,movie,drink_coca cola,drink_water,drink_other,drink_soda,parents,siblings,friends,teachers,strangers,hot_sauce
13183,Sushi,2.0,4.0,1,1,1,1,1,0,10.0,Memoirs of a Geisha,0,1,0,0,0,1,1,0,0,1
627169,Sushi,2.0,5.0,0,1,0,1,1,1,20.0,The Wolverine,0,0,0,0,1,0,0,0,0,1
229041,Sushi,5.0,3.0,1,1,1,1,1,0,17.5,kung fu panda,0,0,1,0,1,0,1,0,0,1
496344,Sushi,3.0,3.0,0,1,1,0,1,0,4.0,Bullet Train,0,0,1,0,1,1,1,0,0,1
409723,Sushi,3.0,7.0,0,1,1,1,1,0,12.0,The breakfast club,0,0,0,0,0,0,1,0,1,1
630949,Sushi,4.0,5.0,1,1,1,1,0,0,4.0,The Godfather,0,0,1,0,0,1,1,0,0,1
413014,Sushi,3.0,6.0,1,1,0,1,1,0,13.0,"A Japanese anime movie, such as Spirited Away",0,0,0,0,1,0,1,0,0,3
310438,Sushi,4.0,4.0,1,1,1,1,0,0,15.0,John Wick 3,0,0,0,0,0,0,1,0,0,1
627430,Sushi,5.0,9.0,1,1,1,1,1,0,10.0,Ponyo,0,0,1,0,0,1,1,1,0,2
526510,Sushi,3.0,5.0,1,0,1,0,0,0,20.0,None,0,1,0,0,0,0,1,0,0,4
390823,Sushi,3.0,3.0,1,1,1,1,0,0,20.0,Finding Nemo,0,0,1,0,1,0,1,0,0,1
717116,Sushi,3.0,5.5,0,1,0,1,0,1,25.0,Lost in Translation,0,1,0,0,1,0,0,0,0,1
712143,Sushi,4.0,4.0,1,1,1,1,1,1,8.0,monster,0,0,0,0,0,0,1,0,0,4
612538,Sushi,5.0,3.0,0,1,0,1,1,0,9.0,Cars 2,0,0,1,0,1,1,1,0,0,1
627539,Sushi,3.0,4.0,1,1,1,1,1,0,7.0,The Last Samurai,0,0,1,0,1,0,0,0,0,1
603812,Sushi,5.0,2.0,0,0,1,1,0,0,20.0,Kill Bill,0,0,0,0,1,1,1,0,0,1
740568,Sushi,5.0,3.0,0,1,0,1,0,0,14.0,Cars,0,1,0,0,1,0,0,0,0,1
712702,Sushi,2.0,3.0,0,1,0,1,0,1,10.0,Spirited Away,0,0,1,0,1,0,1,0,0,1
519638,Sushi,3.0,4.5,1,1,1,1,0,0,12.0,Dune,0,1,0,0,1,1,1,0,0,1
627800,Sushi,3.0,3.0,1,1,1,1,1,0,20.0,Suzume,0,0,1,0,1,1,1,0,0,1
406863,Sushi,3.0,5.0,1,1,1,1,0,0,13.0,Kung Fu Panda,0,0,1,0,0,0,1,0,0,1
726962,Sushi,1.0,5.0,1,1,1,1,0,0,30.0,Detective Conan,1,0,0,0,1,1,0,0,0,1
628077,Sushi,4.0,5.0,1,1,1,0,0,0,12.0,Big Hero 6,0,1,0,0,1,1,1,0,0,1
601693,Sushi,4.0,5.0,1,1,1,1,0,0,13.0,Shark Tale,0,1,0,0,1,1,1,0,0,1
517096,Sushi,4.0,2.5,1,1,1,1,0,0,20.0,Snowpiercer,0,0,0,0,0,0,1,0,1,4
606821,Sushi,5.0,8.0,0,1,0,1,0,0,20.0,Yakuza,0,0,0,0,1,0,0,1,0,1
455047,Sushi,4.0,4.0,1,1,1,1,1,0,20.0,None,0,0,1,0,1,1,1,0,0,1
625576,Sushi,3.0,8.0,1,0,0,0,1,0,12.0,Finding Nemo,0,1,0,0,0,0,1,0,0,1
747734,Pizza,3.0,4.0,1,1,1,1,1,1,7.5,The Godfather,0,0,0,1,0,1,1,0,0,3
517064,Pizza,2.0,7.5,1,0,0,0,1,0,3.5,Teenage Mutant Ninja Turtles.,0,0,0,0,1,0,0,0,0,1
387330,Pizza,4.0,15.0,1,1,1,1,1,1,20.0,Wizards of Waverly Place Movie,0,0,0,1,0,0,1,0,0,2
746750,Pizza,3.0,6.5,1,1,1,1,1,1,2.0,other,1,0,0,0,0,0,1,0,1,2
629285,Pizza,3.0,4.0,1,1,1,1,1,0,12.0,home alone,1,0,0,0,0,0,1,0,0,4
743488,Pizza,4.0,4.0,1,0,1,0,1,1,5.0,Spider-Man 2,0,0,0,1,1,1,0,0,0,1
523710,Pizza,2.0,5.5,1,1,1,1,1,1,20.0,Home Alone,1,0,0,0,1,1,1,1,0,1
635179,Pizza,2.0,6.0,1,1,1,1,1,1,7.0,Avengers End Game,0,0,0,1,0,0,1,0,0,2
313562,Pizza,1.0,8.0,0,0,0,1,1,1,2.0,fast and furious ,0,0,0,0,0,1,1,0,0,3
712670,Pizza,2.0,5.75,0,0,0,1,1,1,4.0,other,0,0,0,0,0,0,1,0,0,2
635627,Pizza,3.0,7.0,1,1,1,1,1,0,4.0,Rush Hour,1,0,0,0,0,0,1,1,0,1
524485,Pizza,4.0,10.0,1,0,1,0,1,0,7.5,Teenage Mutant Ninja Turtles,1,0,0,0,0,0,1,0,0,1
632320,Pizza,3.0,5.75,1,0,0,0,1,0,16.0,Teenage Mutant Ninja Turtles,1,0,0,0,1,1,1,0,0,3
633520,Pizza,3.0,5.75,1,1,1,1,1,1,7.5,Cloudy with a chance of meatballs ,0,0,0,0,0,0,0,1,0,2
606905,Pizza,4.0,7.0,1,0,0,0,1,1,14.99,ratatouille,0,0,0,1,0,0,1,0,0,3
393424,Pizza,4.0,7.0,1,1,1,1,1,1,4.0,Spider-Man 2,1,0,0,0,0,1,1,0,0,1
618333,Pizza,2.0,5.75,1,0,0,0,1,1,10.0,Grown ups,1,0,0,0,0,0,1,0,0,2
628558,Pizza,2.0,7.0,0,0,0,1,1,1,10.0,other,0,1,0,0,0,1,1,0,0,2
613776,Pizza,2.0,6.0,0,1,0,1,1,1,4.0,Teenage Mutant Ninja Turtles,1,0,0,0,0,0,1,0,0,1
317214,Pizza,3.0,4.0,1,1,1,1,1,1,3.5,other,0,0,0,0,1,1,1,0,0,3
628093,Pizza,4.0,5.0,0,0,1,0,1,0,22.5,Five Nights at Freddy's.,0,0,0,0,1,0,1,0,0,1
411781,Pizza,3.0,4.0,1,1,1,1,1,1,7.0,Spider-Man 2,1,0,0,0,1,1,1,0,0,1
525567,Pizza,4.0,6.0,1,1,1,1,1,1,5.0,Ratatouille,0,1,0,0,0,0,1,0,1,2
634455,Pizza,3.0,3.5,1,1,1,1,1,1,4.0,The teenage mutant ninja turtles.,1,0,0,0,0,0,1,0,0,3
498848,Pizza,3.0,13.0,1,1,1,1,1,1,3.0,Eat Pray Love,0,0,1,0,0,1,1,0,0,1
638838,Pizza,2.0,4.0,0,1,0,1,1,0,4.29,other,1,0,0,0,0,0,1,0,0,1
411253,Pizza,3.0,8.0,1,1,1,1,1,1,2.0,teenage mutant ninja turtles,0,0,0,0,1,0,1,1,0,1
410165,Pizza,4.0,5.0,1,0,0,1,1,1,15.0,avengers,0,0,1,0,0,0,1,0,0,1
608554,Pizza,3.0,8.0,1,0,1,0,1,1,5.0,Star Wars,0,0,0,1,1,1,1,0,0,3
602394,Pizza,3.0,3.0,1,1,1,1,1,1,15.0,Home Alone ,0,0,0,1,1,1,1,0,0,3
743623,Pizza,3.0,5.75,1,0,1,0,1,1,20.0,Spider-Man: Across the Spider-Verse,1,0,0,0,1,0,1,0,0,3
87783,Pizza,1.0,3.0,1,1,1,1,1,1,5.0,Home Alone,0,0,1,0,0,1,1,1,1,1
632431,Pizza,2.0,5.75,1,1,1,1,1,0,15.0,Ratatouille ,1,0,0,0,1,1,0,0,0,4
744091,Pizza,2.0,7.0,1,1,1,1,1,1,6.0,Teenage Mutant Ninja Turtles,0,1,0,0,0,0,1,0,0,1
519570,Pizza,3.0,9.0,1,1,1,1,1,1,6.0,Saving private ryan,0,0,0,1,0,0,1,0,1,1
744484,Pizza,2.0,15.0,0,1,0,1,1,1,4.0,Home Alone,1,0,0,0,1,1,1,0,0,2
508149,Pizza,3.0,5.0,0,0,0,1,1,1,19.0,Ratatouille,0,1,0,0,0,1,1,0,0,3
524992,Pizza,4.0,8.0,1,1,1,1,1,0,4.0, the avengers ,1,0,0,0,0,0,1,1,0,4
413570,Pizza,3.0,5.0,1,1,1,1,1,1,8.0,Spider-Man 2002 starring Tobey Maguire,0,0,0,0,0,1,1,0,0,1
306207,Pizza,3.0,9.5,1,1,1,1,1,1,10.5,Back to the Future,1,0,0,0,0,0,1,1,0,3
634468,Pizza,2.0,3.0,0,1,0,1,1,0,30.0,Back to the future,0,0,0,0,0,1,0,1,0,2
522205,Pizza,3.0,5.0,1,1,1,1,1,1,5.0,Spiderman,0,0,0,1,1,1,1,0,0,3
5978,Pizza,3.0,6.0,1,1,0,0,1,1,4.0,Mr deeds,0,1,0,0,0,0,1,1,0,1
742611,Pizza,2.0,5.75,0,0,0,0,1,1,16.0,BBC Food channel's movies and documentaries. ,0,0,0,0,0,0,1,1,1,1
631198,Pizza,3.0,7.0,1,0,1,0,1,0,20.0,Green Book,0,1,0,0,1,1,1,0,1,4
606150,Pizza,2.0,5.75,1,0,1,0,1,0,8.0,Little Italy.,0,0,0,0,0,0,1,0,0,1
313577,Pizza,3.0,5.75,1,1,1,1,1,0,7.0,Spider-man,1,0,0,0,1,1,1,1,0,1
629700,Pizza,2.0,3.0,1,1,1,1,1,1,6.0,Cloudy with a chance of meatballs,0,1,0,0,0,0,1,1,0,1
630928,Pizza,3.0,5.0,1,1,1,1,1,0,15.0,Cloudy with a Chance of Meatballs,0,0,1,0,0,0,1,0,0,1
607286,Pizza,4.0,17.5,1,1,0,0,1,0,15.0,Murder Mystery.,0,0,0,0,1,1,1,1,0,2
607609,Pizza,3.0,8.0,0,0,0,0,1,1,2.5,Interstellar,0,0,0,1,0,0,1,0,0,3
522890,Pizza,3.0,4.0,1,1,1,1,1,0,10.0,Home Alone. Or action movies,0,0,0,1,0,1,1,0,0,1
630227,Pizza,2.0,3.0,0,1,0,1,1,0,20.0,The Super Mario Bros. Movie,1,0,0,0,0,1,1,0,0,1
603607,Pizza,3.0,4.0,0,1,1,1,1,0,3.0,Mystic Pizza,1,0,0,0,0,1,1,0,0,1
617029,Pizza,3.0,5.0,0,1,0,1,1,0,20.0,Scott Pilgrim vs. the World,1,0,0,0,0,1,1,0,1,2
617462,Pizza,3.0,4.0,1,0,1,0,1,0,5.0,Spider-Man 2,1,0,0,0,0,1,1,0,0,1
633001,Pizza,4.0,10.0,1,1,1,0,1,1,5.0,Ratatouille ,0,0,1,0,1,0,1,0,0,1
634690,Pizza,3.0,5.0,1,1,1,1,1,1,6.0,home alone 2,1,0,0,0,1,1,0,0,0,2
630198,Pizza,2.0,4.0,0,0,1,0,1,0,5.0,the ritual,0,0,0,0,0,0,1,1,0,1
520507,Pizza,3.0,7.0,0,0,0,1,1,0,4.0,None,0,0,0,0,1,1,1,0,0,2
635065,Pizza,1.0,3.0,1,1,1,0,0,0,7.0,Breakaway,0,0,0,1,0,1,1,0,1,1
613209,Pizza,3.0,3.0,0,0,0,0,1,1,5.0,Homealone,0,0,0,0,0,1,0,0,0,2
605452,Pizza,2.0,6.0,0,0,0,1,1,0,15.0,Uncle Grandpa,0,0,0,1,0,0,1,0,0,1
24137,Pizza,4.0,7.0,0,0,1,1,1,1,20.0,comedy,1,0,0,0,0,0,1,0,0,1
518809,Pizza,3.0,5.0,1,1,1,1,1,1,2.0,none,0,0,0,1,0,0,1,1,0,2
634646,Pizza,3.0,4.0,1,1,1,1,1,1,3.0,Harry Potter,1,0,0,0,0,1,1,0,0,1
508156,Pizza,3.0,6.0,1,1,1,0,1,0,3.0,"eat, pray, love",0,0,0,0,0,1,1,1,0,2
632909,Pizza,3.0,10.0,0,1,0,1,1,1,7.0,spiderman,0,0,0,0,1,1,0,0,0,1
414734,Pizza,2.0,4.0,0,0,0,0,1,0,15.0,no movie that I can think,1,0,0,0,0,0,1,0,0,4
630250,Pizza,3.0,5.75,0,0,0,0,1,1,7.5,ratatouille.,0,0,0,1,0,0,1,0,0,1
411810,Pizza,3.0,3.0,1,0,1,0,1,1,2.0,Toy Story,0,0,0,1,1,1,1,0,0,1
214145,Pizza,3.0,10.0,0,0,1,0,0,0,10.0,shrek,0,0,0,0,1,1,0,0,0,4
628986,Pizza,2.0,4.0,0,0,0,0,1,0,16.99,Captain America,1,0,0,0,0,0,0,1,0,4
211158,Pizza,4.0,7.0,1,1,1,1,1,1,12.0,Home Alone,0,0,0,1,0,0,1,0,0,1
507382,Pizza,2.0,5.0,0,0,0,0,1,0,5.0,Spiderman 2,1,0,0,0,0,0,1,0,0,2
522877,Pizza,3.0,5.0,1,1,1,1,1,1,6.0,Pirates of the Caribbean ,0,0,0,0,0,1,1,0,0,2
635024,Pizza,3.0,5.0,1,0,1,0,1,1,4.0,"Monsters, Inc.",0,0,0,0,1,0,1,1,0,1
602845,Pizza,3.0,7.0,0,0,1,0,1,0,22.5,"I think of the movie named ""Chef"".",1,0,0,0,1,1,0,0,0,2
519822,Pizza,3.0,5.75,1,1,1,1,1,1,16.5,The Boy and the Herron,0,0,0,0,0,0,1,1,1,3
600849,Pizza,2.0,4.0,0,0,0,1,1,0,6.0,Superbad,0,0,0,0,0,0,1,0,0,1
605148,Pizza,3.0,8.0,1,1,0,0,1,0,5.0,Home Alone,0,0,0,0,0,0,1,0,0,1
631600,Pizza,3.0,5.75,1,1,1,1,1,0,6.0,other,0,0,0,1,0,1,1,0,0,1
716142,Pizza,3.0,4.0,1,1,1,1,1,1,20.0,Home Alone,0,0,0,1,0,0,1,0,0,1
525853,Pizza,1.0,4.5,1,1,1,1,1,0,15.0,Spider-Man 2,0,0,0,0,0,0,1,1,0,1
835124,Pizza,4.0,5.0,0,1,1,1,1,1,7.0,Teenage Mutant Ninja Turtles,1,0,0,0,0,0,1,0,0,1
634764,Pizza,4.0,7.0,1,0,1,0,1,1,10.0,The Grinch.,1,0,0,0,1,1,1,1,1,1
630117,Pizza,3.0,3.0,1,1,1,1,1,0,15.0,None,0,0,0,1,0,0,1,0,0,1
631531,Pizza,5.0,7.0,1,1,0,0,1,1,5.0,back to the future,0,0,0,0,1,1,1,1,0,1
714062,Pizza,3.0,4.0,0,1,1,1,1,0,20.0,The Hangover,1,0,0,0,0,0,1,0,0,2
629156,Pizza,2.0,7.0,1,1,1,1,1,1,10.0,Teenage Mutant Ninja Turtles,0,0,0,1,0,0,1,0,0,2
498563,Pizza,4.0,9.0,0,0,1,1,1,0,16.0,Home Alone,0,1,0,0,0,0,1,0,0,1
625319,Pizza,3.0,5.75,1,1,1,1,1,0,3.0,Teenage mutant ninja turtles,0,0,0,1,0,0,1,1,0,3
723931,Pizza,2.0,5.75,1,1,1,1,1,1,5.0,spiderman,1,0,0,0,0,1,1,0,0,1
526497,Pizza,3.0,6.0,1,1,1,1,1,1,6.0,Set it up,1,0,0,0,1,1,1,1,0,2
630999,Pizza,2.0,5.0,1,1,1,1,1,0,20.0,None,1,0,0,0,0,0,0,1,0,1
97339,Pizza,1.0,5.5,0,0,0,0,1,0,10.0,Spiderman 2,1,0,0,0,1,1,1,0,0,3
631909,Pizza,2.0,4.0,1,1,1,1,1,1,5.0,"Mufasa, The Lion King",1,0,0,0,0,0,1,0,0,1
625349,Pizza,3.0,3.5,0,0,0,1,1,1,20.0,Dune,0,0,0,1,1,0,1,0,1,2
632299,Pizza,3.0,3.0,1,1,1,1,1,1,5.0,Cloudy with a chance of meatballs,0,0,0,1,0,0,1,0,0,2
616634,Pizza,4.0,9.0,1,1,0,1,1,1,4.0,The Lego Movie,1,0,0,0,0,0,1,1,1,2
616836,Pizza,3.0,5.0,0,0,0,1,1,0,3.0,Ratatouille,1,0,0,0,0,0,1,0,0,3
609116,Pizza,2.0,5.0,1,1,1,1,1,1,4.0,The Big Lebowski,0,0,0,1,0,1,1,0,0,1
626789,Pizza,2.0,5.0,1,1,1,1,1,0,6.0,None,1,0,0,0,0,0,1,0,0,1
504599,Pizza,3.0,7.5,1,0,0,0,1,1,15.0,Fight Club,1,0,0,0,1,1,1,0,0,3
632684,Pizza,2.0,4.0,1,1,1,1,1,1,2.0,Teenage Mutant Ninja Turtles,1,0,0,0,1,1,1,0,0,1
522967,Pizza,2.0,3.0,0,0,1,0,1,0,12.0,spiderman,0,0,0,0,1,0,0,1,0,2
632893,Pizza,3.0,10.0,0,0,1,0,1,0,15.0,Transformers,1,0,0,0,0,0,1,0,0,2
632156,Pizza,3.0,5.75,1,1,1,1,1,1,5.0,other,1,0,0,0,1,1,0,0,0,1
603582,Pizza,3.0,15.0,1,1,1,1,1,1,5.0,Cloudy with a Chance of Meatballs,1,0,0,0,1,1,1,0,0,1
626754,Pizza,2.0,3.0,1,1,1,1,1,1,15.0,Home Alone,1,0,0,0,1,0,1,0,0,1
298481,Pizza,4.0,11.0,1,1,1,1,1,1,16.0,Interstellar,1,0,0,0,1,1,1,0,0,1
631583,Pizza,2.0,6.0,0,1,0,1,1,0,18.0,Futurama: Bender's Big Score,1,0,0,0,1,1,1,0,0,1
718026,Pizza,3.0,5.0,0,0,1,1,1,1,15.0,teenage mutant ninja turtles,1,0,0,0,0,0,1,0,0,1
616713,Pizza,3.0,7.0,1,1,1,1,1,1,15.0,The Italian Job,0,1,0,0,0,0,1,0,0,1
602533,Pizza,5.0,5.0,0,0,0,1,1,0,15.0,Godfather,1,0,0,0,1,0,1,0,0,2
522345,Pizza,2.0,4.5,0,1,1,1,1,0,6.0,Teenage Mutant Ninja Turtles,0,0,0,1,0,0,1,0,0,1
629758,Pizza,3.0,5.0,1,1,1,1,1,0,13.0,Back to the Future Part 2,1,0,0,0,0,0,1,0,1,1
631496,Pizza,2.0,5.75,1,1,1,1,1,1,5.0,Spiderman,1,0,0,0,0,0,1,0,0,1
491374,Pizza,2.0,11.5,1,1,1,1,1,1,20.0,Spider Man,0,0,0,0,0,0,1,0,0,1
632051,Pizza,2.0,6.0,1,1,1,1,1,1,2.5,Home Alone,1,0,0,0,1,1,1,0,1,1
409930,Pizza,3.0,5.0,1,1,1,1,1,0,15.0,other,0,1,0,0,1,1,1,0,0,1
632975,Pizza,2.0,5.0,1,0,1,0,1,0,4.0,Monster House,1,0,0,0,0,1,1,0,0,2
407221,Pizza,3.0,5.0,1,0,0,0,1,0,25.0,Spiderman,1,0,0,0,0,0,1,0,0,4
204508,Pizza,3.0,8.0,1,1,1,1,1,1,5.0,Cloudy with a Chance of Meatballs,0,0,0,1,0,0,1,0,0,1
618700,Pizza,3.0,5.0,1,1,1,1,1,1,10.0,the godfather,0,0,0,1,0,0,1,0,0,2
627792,Pizza,3.0,5.75,0,0,1,1,1,0,5.0,Spider-man 2.,0,0,0,0,0,1,1,0,0,1
712054,Pizza,3.0,3.0,0,1,0,0,1,0,16.0,Harry Potter,1,0,0,0,0,0,1,0,0,1
631881,Pizza,2.0,7.5,1,1,1,1,1,1,3.5,other,0,0,0,1,0,0,1,0,0,1
716188,Pizza,3.0,5.75,0,0,0,0,1,1,18.5,Italian movie,1,0,0,0,0,0,1,1,0,1
628744,Pizza,3.0,6.0,1,0,1,0,1,1,15.0,TNMT,1,0,0,0,0,0,1,1,0,2
604132,Pizza,4.0,5.0,1,0,1,0,1,0,8.0,Ratatouille,0,0,0,1,0,1,1,0,0,3
629807,Pizza,2.0,3.0,1,1,1,0,0,0,5.0,Ratatouille,0,1,0,0,0,0,1,0,0,2
741428,Pizza,3.0,5.0,1,1,1,1,1,1,8.0,None,1,0,0,0,0,0,1,0,0,1
633024,Pizza,2.0,6.0,1,0,0,0,1,1,5.0,other,0,1,0,0,0,0,0,0,1,1
631221,Pizza,3.0,4.5,1,1,1,1,1,1,4.0,Cloudy With a Chance of Meatballs,0,0,0,1,0,0,1,0,0,1
601983,Pizza,3.0,5.0,1,1,1,1,1,1,5.0,Home Alone,1,0,0,0,1,1,0,0,0,2
603007,Pizza,2.0,8.0,1,1,1,1,1,1,3.0,Teenage Mutant Ninja Turtles ,0,0,1,0,0,0,1,0,0,3
601217,Pizza,3.0,5.0,1,1,1,1,1,1,3.0,The Godfather,1,0,0,0,0,1,1,0,0,3
629221,Pizza,2.0,7.0,1,1,1,1,1,1,15.0,Teenage Mutant Ninja Turtles,1,0,0,0,0,0,1,0,0,1
634705,Pizza,2.0,8.0,1,1,1,1,1,1,4.0,The Mario Movie,0,0,0,1,1,1,0,0,0,2
630070,Pizza,3.0,14.0,1,1,1,1,1,1,10.0,Spider-man 2,1,0,0,0,1,0,1,1,1,2
630006,Pizza,3.0,13.0,1,1,1,1,1,1,20.0,Home Alone,1,0,0,0,1,1,1,1,0,3
629072,Pizza,3.0,6.0,0,0,0,1,1,1,4.0,Cloudy with a chance of meatballs,0,0,0,1,1,0,1,0,0,1
630044,Pizza,2.0,7.0,1,1,1,1,1,1,4.0,Cloudy with a chance of meatballs,0,0,0,0,0,1,1,0,0,1
626026,Pizza,2.0,6.0,0,0,1,1,1,0,4.0,ratatouille.,0,0,0,1,0,0,1,0,1,1
520303,Pizza,3.0,5.75,1,1,1,1,1,1,20.0,The Godfather,1,0,0,0,0,1,1,0,0,1
630972,Pizza,3.0,10.0,1,1,1,1,1,1,4.0,Cloudy with a chance of meatballs,0,0,0,1,0,1,1,1,0,2
630948,Pizza,3.0,3.5,1,1,1,1,0,1,15.0,Teenage Mutant Ninja Turtles,0,0,0,1,1,1,1,0,0,1
626778,Pizza,2.0,4.0,1,1,0,1,1,0,6.5,Home Alone,1,0,0,0,1,1,1,1,1,3
631181,Pizza,4.0,4.0,1,0,0,0,1,1,4.4,The Hangover,1,0,0,0,1,0,0,0,0,2
633541,Pizza,2.0,6.0,0,0,0,1,1,1,15.0,The Dark Knight,0,0,0,0,0,0,1,0,0,2
630098,Pizza,3.0,3.0,1,0,0,0,1,0,5.0,Teenage Mutant Ninja Turtles,0,0,0,0,0,0,1,0,0,2
629959,Pizza,3.0,4.5,1,1,1,1,1,0,5.0,Ratatouille ,0,1,0,0,1,1,1,0,0,1
633097,Pizza,3.0,8.0,1,0,0,1,1,0,5.0,American Pie,1,0,0,0,0,0,1,1,0,1
605290,Pizza,3.0,5.75,1,1,0,1,1,0,5.0,Mean Girls,0,0,0,0,0,0,1,0,0,1
629869,Pizza,3.0,5.0,0,0,0,0,1,0,2.0,Friday,1,0,0,0,0,0,1,0,0,2
632868,Pizza,2.0,5.75,1,1,1,1,1,1,20.0,other,0,0,0,0,1,1,1,0,0,2
209691,Pizza,2.0,5.0,1,0,1,0,1,0,10.0,other,0,0,0,0,0,0,1,1,0,1
600915,Pizza,4.0,5.0,0,0,0,0,1,1,20.0,Toy Story,0,1,0,0,0,0,1,0,0,1
525420,Pizza,4.0,5.0,1,1,1,1,1,1,15.0,Ninja Turtles,1,0,0,0,0,1,1,0,1,3
414710,Pizza,3.0,7.0,1,0,1,0,1,1,2.5,Garfield,1,0,0,0,1,0,1,0,0,3
629985,Pizza,3.0,10.0,1,0,1,0,1,0,3.0,Pirates of the Caribbean ,1,0,0,0,0,0,0,0,1,4
523128,Pizza,3.0,6.0,1,1,1,1,1,1,9.0,This is the end,0,0,0,1,1,1,1,1,0,3
727410,Pizza,2.0,6.0,1,1,1,1,0,1,25.0,Karate Kid,0,1,0,0,0,0,1,0,0,2
616457,Pizza,3.0,6.0,1,1,1,1,1,1,10.0,Goodfellas,1,0,0,0,0,0,1,1,0,2
206487,Pizza,3.0,5.75,1,1,1,1,1,1,8.0,Ratatouille,0,0,0,0,0,1,1,1,0,2
68949,Pizza,2.0,7.5,0,0,0,1,1,0,14.5,Teenage Mutant Ninja Turtles,0,0,0,1,0,1,1,0,0,2
419835,Pizza,3.0,5.0,1,1,1,1,1,0,5.0,Cloudy with a Chance of Meatballs,1,0,0,0,0,1,1,0,1,1
745732,Pizza,2.0,3.0,1,1,1,1,1,1,16.0,other,0,0,0,0,0,0,0,0,1,1
543739,Pizza,2.0,4.0,1,1,1,1,1,1,4.0,Teenage Mutant Ninja Turtles ,1,0,0,0,0,1,1,0,0,1
410380,Pizza,2.0,3.0,1,1,1,1,1,1,8.0,Spider Man,0,0,0,1,1,0,1,1,0,1
385307,Pizza,4.0,8.0,0,0,0,1,1,0,3.0,ninja turtle ,1,0,0,0,0,0,1,0,0,1
634566,Pizza,4.0,8.0,0,0,0,1,0,0,15.0,The Gentlemen ,0,0,0,0,0,0,1,0,0,1
625818,Pizza,1.0,5.0,1,1,1,1,1,1,3.95,Teenage mutant ninja turtle,0,0,0,0,0,0,1,0,0,2
631164,Pizza,3.0,6.0,1,1,1,1,1,1,7.5,"Rattatouie, even though there isnt pizza.",0,1,0,0,0,0,0,0,1,2
603130,Pizza,3.0,4.0,1,1,1,1,1,0,4.0,The Godfather,1,0,0,0,0,0,1,1,0,1
229211,Pizza,3.0,5.0,1,1,0,0,1,1,5.0,Pulp Fiction,0,0,0,0,1,0,1,0,0,2
626849,Pizza,3.0,4.0,1,1,1,1,1,1,5.0,Teenage Mutant Ninja Turtles,0,0,0,0,0,1,1,0,0,1
634650,Pizza,2.0,10.0,1,1,1,1,1,0,5.0,Spiderman,1,0,0,0,0,1,1,0,0,3
632125,Pizza,3.0,5.0,0,1,0,1,1,1,3.0,cloudy with a chance of meatballs,0,0,0,1,0,0,1,1,0,1
626812,Pizza,2.0,7.5,1,1,1,1,1,0,20.0,no movie,0,0,1,0,0,0,1,0,0,1
631109,Pizza,3.0,5.0,1,1,1,0,0,1,3.25,other,0,0,0,0,0,1,1,0,0,1
716766,Pizza,2.0,7.5,1,1,1,1,1,0,5.0,spiderman,0,0,0,0,0,0,1,0,0,1
494103,Pizza,3.0,8.0,0,1,0,1,1,1,5.0,Ninja turtles,1,0,0,0,0,0,1,0,0,3
628102,Pizza,2.0,5.75,0,1,1,0,1,0,4.0,Happy Gilmore,0,1,0,0,1,1,1,0,0,2
634683,Pizza,3.0,5.0,1,0,0,0,1,1,3.0,Ratatoullie,1,0,0,0,0,1,1,0,0,1
517774,Pizza,2.0,5.0,0,0,1,0,1,0,6.0,Inception,0,0,0,1,0,0,1,0,0,2
408898,Pizza,3.0,3.0,1,1,1,1,1,1,2.0,Spiderman 2,0,1,0,0,1,1,1,0,0,2
603189,Pizza,3.0,6.0,0,0,0,0,1,1,4.0,back in action,1,0,0,0,0,1,1,1,0,3
606857,Pizza,2.0,4.0,1,0,1,0,1,0,3.5,Teenage Mutant Ninja Turtles,1,0,0,0,0,0,1,0,0,3
523080,Pizza,2.0,4.0,0,0,1,1,1,0,3.0,masterchef,0,0,0,1,0,0,1,0,0,1
631014,Pizza,3.0,5.0,1,1,1,1,1,0,5.0,Spiderman 2,0,0,0,1,1,0,0,0,0,1
503957,Pizza,2.0,4.0,1,1,1,1,1,1,11.0,Home alone,1,0,0,0,0,0,1,0,0,4
524890,Pizza,3.0,9.0,1,1,1,1,1,0,5.0,Spider-Man 2,0,0,0,1,0,1,1,0,0,1
717411,Pizza,3.0,7.0,1,1,1,1,0,1,3.0,Italian movie,0,0,0,1,0,0,0,0,1,2
525311,Pizza,3.0,10.0,1,1,1,1,1,1,10.0,Die Hard,0,0,0,1,1,1,0,0,0,2
630967,Pizza,3.0,5.0,1,1,1,1,1,1,5.0,The Social Network,1,0,0,0,0,0,1,0,1,2
604969,Pizza,2.0,8.0,1,1,1,1,1,1,5.0,Neverending Story,0,0,0,1,1,1,1,0,0,3
524480,Pizza,3.0,10.0,1,1,1,1,1,1,8.0,Maze Runner,0,0,0,1,0,0,1,0,0,1
630121,Pizza,3.0,15.0,1,0,0,1,1,0,5.0,Home Alone,0,0,0,0,0,1,1,1,0,4
629615,Pizza,2.0,6.0,1,1,1,1,1,0,5.0,Diary of a Wimpy Kid: Rodrick Rules,0,0,0,1,1,1,1,0,0,4
634977,Pizza,5.0,4.0,1,0,1,1,1,1,20.0,Spider Man 2,1,0,0,0,1,1,1,0,0,1
